-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
-1000	-1
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  2.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
0  0.999
